sno,zf,tdf,female,male,ncyj,ncwj,czyj,czwj,ks_is_jf,jydf,csdm,kslb,kldm,csdj,is_qu,is_shi,is_xian,ybfsx_wk,ebfsx_wk,ssmzlqf_wk,hzlqf_wk,ybfsx_lk,ebfsx_lk,ssmzlqf_lk,hzlqf_lk,zfdj,zf_yb_d,zf_lqf_d,zf_pjf_d,zybm,xybm,zy_fs_pm
2012210179,548,568,1,0,1,0,0,0,0,0.727,4329,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-23.0,-17,30,4,8,255.0
2012210180,565,565,1,0,0,0,0,1,1,0.686,4508,1,1,5.0,1,0,0,544,473,549,557,528,444,531,532,1,21.0,8,47,4,8,90.0
2012210181,527,544,1,0,0,0,1,0,0,0.686,4506,1,5,5.0,1,0,0,544,473,549,557,528,444,531,532,3,-1.0,-4,9,4,8,222.0
2012210182,571,578,1,0,0,0,1,0,0,0.686,4503,1,1,3.0,1,0,0,544,473,549,557,528,444,531,532,1,27.0,22,53,4,8,31.0
2012210183,664,664,1,0,0,0,1,0,1,0.683,4601,1,1,2.0,0,1,0,668,591,651,656,614,545,581,592,1,-4.0,8,146,4,8,90.0
2012210184,477,487,1,0,1,0,0,0,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,2,-45.0,15,-41,4,8,49.0
2012210185,451,501,1,0,0,0,1,0,0,0.73,5119,1,2,5.0,0,0,1,516,454,460,483,518,445,446,475,5,0.0,0,-67,4,8,215.0
2012210186,0,0,1,0,0,0,1,0,1,0.604,5226,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,4,0.0,0,0,4,8,215.0
2012210187,0,0,1,0,0,0,1,0,1,0.574,5329,1,5,4.0,0,1,0,520,460,533,535,465,460,298,298,4,0.0,0,0,4,8,215.0
2012210188,306,306,1,0,0,0,1,0,1,0.448,5423,1,5,5.0,1,0,0,490,345,333,333,280,242,298,298,3,26.0,8,-212,4,8,90.0
2012210189,518,518,1,0,0,0,1,0,1,0.653,6522,1,1,5.0,0,1,0,493,426,437,437,445,390,408,408,2,25.0,81,0,4,8,5.0
2012210190,440,440,1,0,0,0,1,0,1,0.653,6526,9,5,6.0,0,1,0,493,426,437,437,445,390,408,408,1,-5.0,32,-78,4,8,17.0
2012210191,242,324,0,1,0,1,0,0,0,0.883,3208,6,7,3.0,1,0,0,341,311,313,311,340,312,314,314,5,0.0,0,-276,4,8,215.0
2012210192,565,570,0,1,0,0,1,0,0,0.652,3412,1,1,4.0,1,0,0,577,541,562,578,544,478,496,539,1,-12.0,3,47,4,8,143.0
2012210193,551,561,0,1,0,1,0,0,0,0.804,3708,1,1,3.0,0,1,0,573,450,517,540,582,430,496,511,1,-22.0,34,33,4,8,14.0
2012210194,569,569,0,1,0,0,0,1,1,0.766,4206,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,1,8.0,1,51,4,8,161.0
2012210195,571,571,0,1,1,0,0,0,1,0.766,4228,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,1,10.0,3,53,4,8,143.0
2012210196,495,515,0,1,0,0,0,1,0,0.727,4331,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-25.0,0,-23,4,8,215.0
2012210197,564,564,0,1,0,0,0,1,1,0.686,4503,1,1,3.0,0,0,1,544,473,549,557,528,444,531,532,1,20.0,7,46,4,8,99.0
2012210198,531,551,0,1,0,0,1,0,0,0.604,5227,1,1,4.0,0,1,0,539,461,530,531,470,390,455,456,1,-8.0,1,13,4,8,161.0
2012210199,537,557,0,1,0,0,1,0,0,0.574,5332,1,1,4.0,0,0,1,520,460,533,535,465,460,298,298,1,17.0,4,19,4,8,126.0
2012210200,345,365,0,1,1,0,0,0,0,0.639,6321,1,5,5.0,0,0,1,433,372,390,396,401,355,356,375,3,-56.0,-11,-173,4,8,243.0
2012210201,503,513,1,0,0,0,1,0,0,0.759,1523,1,5,4.0,0,1,0,492,429,484,493,469,390,437,458,1,34.0,66,-15,4,8,8.0
2012210202,531,531,1,0,0,0,1,0,1,0.912,2102,1,1,1.0,1,0,0,563,506,507,531,517,445,445,465,3,-32.0,0,13,4,8,215.0
2012210203,0,549,1,0,1,0,0,0,0,0.981,3301,1,1,1.0,0,1,0,606,452,504,529,593,433,480,504,4,0.0,0,0,4,8,215.0
2012210205,0,0,1,0,0,0,1,0,1,0.804,3708,1,1,3.0,1,0,0,573,450,517,540,582,430,496,511,4,0.0,0,0,4,8,215.0
2012210206,556,561,1,0,0,0,1,0,0,0.752,4115,1,5,4.0,1,0,0,557,509,557,562,540,481,540,546,1,16.0,16,38,4,8,43.0
2012210207,569,569,1,0,1,0,0,0,1,0.766,4213,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,1,8.0,1,51,4,8,161.0
2012210208,571,571,1,0,0,1,0,0,1,0.766,4210,1,1,3.0,0,1,0,561,514,568,568,551,492,558,558,1,10.0,3,53,4,8,143.0
2012210209,570,570,1,0,1,0,0,0,1,0.766,4296,1,1,6.0,0,1,0,561,514,568,568,551,492,558,558,1,9.0,2,52,4,8,154.0
2012210210,0,0,1,0,0,0,1,0,1,0.766,4228,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,4,0.0,0,0,4,8,215.0
2012210211,518,518,1,0,1,0,0,0,1,0.727,4306,1,5,3.0,0,1,0,571,523,565,568,520,451,495,510,2,-2.0,8,0,4,8,90.0
2012210212,498,518,1,0,0,0,1,0,0,0.727,4308,1,5,5.0,1,0,0,571,523,565,568,520,451,495,510,3,-22.0,3,-20,4,8,143.0
2012210213,565,565,1,0,0,1,0,0,1,0.686,4509,1,1,4.0,0,0,1,544,473,549,557,528,444,531,532,1,21.0,8,47,4,8,90.0
2012210214,0,0,1,0,0,0,1,0,1,0.686,4501,1,1,2.0,1,0,0,544,473,549,557,528,444,531,532,4,0.0,0,0,4,8,215.0
2012210215,535,545,1,0,0,0,0,1,0,0.686,4512,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,3,7.0,4,17,4,8,126.0
2012210216,646,666,1,0,0,0,1,0,0,0.683,4602,1,1,3.0,0,1,0,668,591,651,656,614,545,581,592,1,-22.0,-5,128,4,8,227.0
2012210217,521,531,1,0,0,0,1,0,0,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,1,-33.0,26,3,4,8,27.0
2012210218,465,465,1,0,1,0,0,0,1,0.604,5204,1,5,5.0,1,0,0,539,461,530,531,470,390,455,456,3,-5.0,9,-53,4,8,82.0
2012210219,517,537,1,0,1,0,0,0,0,0.604,5227,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,2,-22.0,-13,-1,4,8,248.0
2012210220,493,493,1,0,1,0,0,0,1,0.574,5329,1,5,4.0,0,1,0,520,460,533,535,465,460,298,298,3,28.0,195,-25,4,8,1.0
2012210221,314,314,1,0,1,0,0,0,1,0.448,5401,1,5,5.0,0,1,0,490,345,333,333,280,242,298,298,3,34.0,16,-204,4,8,43.0
2012210222,514,514,1,0,0,1,0,0,1,0.653,6526,1,1,6.0,0,0,1,493,426,437,437,445,390,408,408,2,21.0,77,-4,4,8,7.0
2012210223,560,570,0,1,0,1,0,0,0,0.773,1302,1,1,3.0,1,0,0,572,529,545,565,564,509,539,558,1,-12.0,-5,42,4,8,227.0
2012210224,368,368,0,1,0,0,1,0,1,0.6,3209,9,1,3.0,0,0,1,493,426,518,513,445,390,461,464,3,-125.0,-150,-150,4,8,260.0
2012210225,567,572,0,1,0,1,0,0,0,0.652,3401,1,1,2.0,0,0,1,577,541,562,578,544,478,496,539,1,-10.0,5,49,4,8,113.0
2012210226,553,553,0,1,1,0,0,0,1,0.752,4107,1,5,4.0,0,0,1,557,509,557,562,540,481,540,546,1,13.0,7,35,4,8,99.0
2012210227,569,569,0,1,0,1,0,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,18.0,11,51,4,8,71.0
2012210228,568,578,0,1,0,0,1,0,0,0.766,4228,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,1,7.0,0,50,4,8,215.0
2012210229,548,568,0,1,0,0,1,0,0,0.727,4308,1,1,5.0,1,0,0,571,523,565,568,520,451,495,510,3,-23.0,-17,30,4,8,255.0
2012210230,545,565,0,1,1,0,0,0,0,0.686,4512,1,1,5.0,0,0,1,544,473,549,557,528,444,531,532,2,1.0,-4,27,4,8,222.0
2012210231,522,542,0,1,0,1,0,0,0,0.604,5223,1,1,5.0,0,1,0,539,461,530,531,470,390,455,456,3,-17.0,-8,4,4,8,236.0
2012210232,522,542,0,1,1,0,0,0,0,0.574,5332,1,1,4.0,1,0,0,520,460,533,535,465,460,298,298,3,2.0,-11,4,4,8,243.0
2012210233,345,365,0,1,1,0,0,0,0,0.639,6321,1,5,5.0,0,0,1,433,372,390,396,401,355,356,375,3,-56.0,-11,-173,4,8,243.0
2012210234,494,504,1,0,1,0,0,0,0,0.759,1504,1,1,4.0,1,0,0,492,429,484,493,469,390,437,458,3,2.0,10,-24,4,8,78.0
2012210235,509,509,1,0,0,0,1,0,1,0.912,2103,1,1,3.0,0,1,0,563,506,507,531,517,445,445,465,3,-54.0,2,-9,4,8,154.0
2012210236,0,534,1,0,0,0,1,0,0,0.981,3307,1,1,2.0,1,0,0,606,452,504,529,593,433,480,504,4,0.0,0,0,4,8,215.0
2012210237,566,566,1,0,0,0,1,0,1,0.735,3610,1,1,4.0,0,0,1,570,523,523,565,547,486,487,531,1,-4.0,1,48,4,8,161.0
2012210238,566,566,1,0,0,0,1,0,1,0.752,4116,1,1,4.0,0,0,1,557,509,557,562,540,481,540,546,1,9.0,4,48,4,8,126.0
2012210239,570,570,1,0,0,0,1,0,1,0.766,4201,1,1,1.0,1,0,0,561,514,568,568,551,492,558,558,1,9.0,2,52,4,8,154.0
2012210240,566,566,1,0,0,0,1,0,1,0.8,4201,1,1,1.0,1,0,0,561,541,565,551,551,492,556,556,1,5.0,15,48,4,8,49.0
2012210241,565,565,1,0,0,0,0,1,1,0.8,4201,1,1,1.0,1,0,0,561,541,565,551,551,492,556,556,1,4.0,14,47,4,8,54.0
2012210242,569,569,1,0,1,0,0,0,1,0.766,4203,1,1,4.0,0,0,1,561,514,568,568,551,492,558,558,1,8.0,1,51,4,8,161.0
2012210243,571,581,1,0,1,0,0,0,0,0.766,4205,1,1,3.0,1,0,0,561,514,568,568,551,492,558,558,1,10.0,3,53,4,8,143.0
2012210244,568,568,1,0,0,0,1,0,1,0.727,4306,1,1,3.0,0,1,0,571,523,565,568,520,451,495,510,1,-3.0,0,50,4,8,215.0
2012210246,546,546,1,0,0,0,1,0,1,0.686,4505,1,5,4.0,1,0,0,544,473,549,557,528,444,531,532,1,18.0,14,28,4,8,54.0
2012210247,559,579,1,0,0,1,0,0,0,0.686,4510,1,1,5.0,0,0,1,544,473,549,557,528,444,531,532,2,15.0,10,41,4,8,78.0
2012210248,0,0,1,0,1,0,0,0,1,0.686,4503,1,5,3.0,0,0,1,544,473,549,557,528,444,531,532,4,0.0,0,0,4,8,215.0
2012210249,666,666,1,0,0,0,0,1,1,0.683,4601,1,1,2.0,0,1,0,668,591,651,656,614,545,581,592,1,-2.0,15,148,4,8,49.0
2012210250,528,538,1,0,1,0,0,0,0,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-26.0,33,10,4,8,15.0
2012210251,516,536,1,0,0,0,1,0,0,0.604,5202,1,1,5.0,0,0,1,539,461,530,531,470,390,455,456,3,-23.0,-14,-2,4,8,250.0
2012210252,541,541,1,0,1,0,0,0,1,0.574,5324,1,1,4.0,1,0,0,520,460,533,535,465,460,298,298,2,21.0,6,23,4,8,103.0
2012210253,469,489,1,0,0,0,1,0,0,0.574,5327,1,5,5.0,0,0,1,520,460,533,535,465,460,298,298,1,4.0,171,-49,4,8,3.0
2012210254,280,300,1,0,1,0,0,0,0,0.448,5423,1,5,5.0,1,0,0,490,345,333,333,280,242,298,298,3,0.0,-18,-238,4,8,256.0
2012210255,434,434,1,0,0,0,1,0,1,0.653,6528,5,5,5.0,0,0,1,493,426,437,437,445,390,408,408,3,-11.0,26,-84,4,8,27.0
2012210256,558,568,0,1,1,0,0,0,0,0.773,1308,1,1,4.0,0,0,1,572,529,545,565,564,509,539,558,1,-14.0,13,40,4,8,55.0
2012210257,484,484,0,1,0,0,1,0,1,0.6,3303,1,1,2.0,1,0,0,493,426,518,513,445,390,461,464,3,-9.0,-29,-34,4,8,258.0
2012210258,554,554,0,1,0,0,0,1,1,0.86,3501,1,1,2.0,1,0,0,557,466,465,547,546,435,489,528,1,-3.0,7,36,4,8,99.0
2012210259,577,577,0,1,0,0,1,0,1,0.752,4101,1,1,1.0,1,0,0,557,509,557,562,540,481,540,546,1,20.0,15,59,4,8,49.0
2012210260,559,559,0,1,0,0,1,0,1,0.8,4201,1,5,1.0,1,0,0,561,541,565,551,551,492,556,556,1,8.0,3,41,4,8,143.0
2012210261,561,571,0,1,0,0,0,1,0,0.766,4228,1,1,5.0,0,0,1,561,514,568,568,551,492,558,558,1,0.0,-7,43,4,8,234.0
2012210262,578,578,0,1,0,0,1,0,1,0.8,4406,2,0,2.0,0,0,1,589,545,567,567,585,523,550,547,5,0.0,0,60,4,8,215.0
2012210263,0,0,0,1,0,0,1,0,1,0.686,4501,1,1,2.0,1,0,0,544,473,549,557,528,444,531,532,4,0.0,0,0,4,8,215.0
2012210264,516,536,0,1,1,0,0,0,0,0.604,5226,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,1,-23.0,-14,-2,4,8,250.0
2012210265,533,543,0,1,0,0,1,0,0,0.574,5325,1,1,4.0,0,1,0,520,460,533,535,465,460,298,298,2,13.0,0,15,4,8,215.0
2012210266,542,542,0,1,0,0,1,0,1,0.653,6523,1,1,5.0,0,1,0,493,426,437,437,445,390,408,408,2,49.0,105,24,4,8,4.0
2012210267,0,531,1,0,0,0,1,0,0,0.981,3312,1,1,6.0,0,1,0,606,452,504,529,593,433,480,504,4,0.0,0,0,31,8,51.0
2012210268,0,510,1,0,1,0,0,0,0,0.981,3308,1,1,3.0,0,0,1,606,452,504,529,593,433,480,504,4,0.0,0,0,31,8,51.0
2012210269,579,579,1,0,0,0,0,1,1,0.652,3410,1,1,4.0,0,0,1,577,541,562,578,544,478,496,539,1,2.0,1,48,31,8,37.0
2012210270,545,545,1,0,1,0,0,0,1,0.86,3505,1,1,2.0,1,0,0,557,466,465,547,546,435,489,528,3,-12.0,80,14,31,8,1.0
2012210271,561,561,1,0,0,1,0,0,1,0.735,3610,1,1,4.0,1,0,0,570,523,523,565,547,486,487,531,1,-9.0,38,30,31,8,4.0
2012210272,558,558,1,0,1,0,0,0,1,0.804,3729,1,1,4.0,0,0,1,573,450,517,540,582,430,496,511,2,-15.0,18,27,31,8,9.0
2012210273,547,557,1,0,0,0,1,0,0,0.804,3707,1,1,3.0,1,0,0,573,450,517,540,582,430,496,511,2,-26.0,30,16,31,8,6.0
2012210274,570,570,1,0,1,0,0,0,1,0.766,4203,1,1,4.0,1,0,0,561,514,568,568,551,492,558,558,1,9.0,2,39,31,8,27.0
2012210275,569,569,1,0,1,0,0,0,1,0.766,4210,1,1,3.0,0,1,0,561,514,568,568,551,492,558,558,1,8.0,1,38,31,8,37.0
2012210276,566,566,1,0,0,0,1,0,1,0.8,4201,1,1,1.0,1,0,0,561,541,565,551,551,492,556,556,1,5.0,15,35,31,8,10.0
2012210277,558,568,1,0,1,0,0,0,0,0.766,4228,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,3,-3.0,-10,27,31,8,64.0
2012210278,573,573,1,0,1,0,0,0,1,0.727,4328,1,1,4.0,0,0,1,571,523,565,568,520,451,495,510,1,2.0,5,42,31,8,17.0
2012210279,557,567,1,0,1,0,0,0,0,0.727,4308,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,1,-14.0,-8,26,31,8,61.0
2012210280,559,559,1,0,1,0,0,0,1,0.686,4504,1,1,4.0,0,0,1,544,473,549,557,528,444,531,532,1,15.0,2,28,31,8,27.0
2012210281,550,557,1,0,0,0,1,0,0,0.686,4502,1,1,3.0,0,0,1,544,473,549,557,528,444,531,532,1,6.0,1,19,31,8,37.0
2012210282,547,557,1,0,0,0,1,0,0,0.686,4512,1,1,5.0,1,0,0,544,473,549,557,528,444,531,532,1,3.0,-2,16,31,8,53.0
2012210283,524,534,1,0,0,1,0,0,0,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,1,-30.0,29,-7,31,8,7.0
2012210284,512,532,1,0,0,1,0,0,0,0.604,5226,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,1,-27.0,-18,-19,31,8,71.0
2012210285,512,532,1,0,0,1,0,0,0,0.604,5227,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,1,-27.0,-18,-19,31,8,71.0
2012210286,528,538,1,0,1,0,0,0,0,0.574,5324,1,1,4.0,1,0,0,520,460,533,535,465,460,298,298,3,8.0,-5,-3,31,8,58.0
2012210287,504,504,1,0,0,0,0,1,1,0.683,6227,1,1,5.0,1,0,0,533,485,471,504,517,462,460,470,2,-29.0,0,-27,31,8,51.0
2012210288,479,479,1,0,0,0,1,0,1,0.683,6201,1,1,2.0,1,0,0,533,485,471,504,517,462,460,470,3,-54.0,8,-52,31,8,15.0
2012210289,366,396,1,0,0,0,1,0,0,0.639,6327,1,1,5.0,0,0,1,433,372,390,396,401,355,356,375,3,-67.0,-24,-165,31,8,74.0
2012210290,384,404,1,0,0,0,1,0,0,0.639,6301,1,1,3.0,1,0,0,433,372,390,396,401,355,356,375,3,-49.0,-6,-147,31,8,60.0
2012210291,0,0,1,0,0,0,1,0,1,0.639,6327,1,1,5.0,0,0,1,433,372,390,396,401,355,356,375,4,0.0,0,0,31,8,51.0
2012210292,563,568,0,1,0,0,0,1,0,0.652,3405,1,1,3.0,1,0,0,577,541,562,578,544,478,496,539,1,-14.0,1,32,31,8,37.0
2012210293,539,549,0,1,1,0,0,0,0,0.86,3509,1,1,3.0,0,0,1,557,466,465,547,546,435,489,528,1,-18.0,74,8,31,8,2.0
2012210294,532,532,0,1,0,0,1,0,1,0.735,3620,1,1,6.0,1,0,0,570,523,523,565,547,486,487,531,1,-38.0,9,1,31,8,13.0
2012210295,565,565,0,1,0,0,0,1,1,0.752,4113,1,1,3.0,1,0,0,557,509,557,562,540,481,540,546,1,8.0,3,34,31,8,21.0
2012210296,565,565,0,1,0,0,0,1,1,0.752,4105,1,1,4.0,1,0,0,557,509,557,562,540,481,540,546,1,8.0,3,34,31,8,21.0
2012210297,569,569,0,1,0,1,0,0,1,0.766,4209,1,1,3.0,0,1,0,561,514,568,568,551,492,558,558,2,8.0,1,38,31,8,37.0
2012210298,568,568,0,1,0,1,0,0,1,0.727,4304,1,1,3.0,0,0,1,571,523,565,568,520,451,495,510,2,-3.0,0,37,31,8,51.0
2012210299,557,557,0,1,1,0,0,0,1,0.686,4504,1,1,4.0,0,1,0,544,473,549,557,528,444,531,532,1,13.0,0,26,31,8,51.0
2012210300,516,526,0,1,0,1,0,0,0,0.836,5001,1,1,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-38.0,21,-15,31,8,8.0
2012210301,532,532,0,1,1,0,0,0,1,0.604,5203,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,3,-7.0,1,1,31,8,37.0
2012210302,503,503,0,1,0,0,1,0,1,0.683,6201,1,1,2.0,1,0,0,533,485,471,504,517,462,460,470,3,-30.0,32,-28,31,8,5.0
2012210303,385,405,0,1,1,0,0,0,0,0.639,6322,1,1,5.0,0,0,1,433,372,390,396,401,355,356,375,3,-48.0,-5,-146,31,8,58.0
2012210304,0,0,0,1,0,1,0,0,1,0.747,6422,1,1,5.0,0,0,1,489,453,467,467,440,401,409,409,4,0.0,0,0,31,8,51.0
2012210305,0,506,1,0,0,0,1,0,0,0.981,3308,1,1,3.0,1,0,0,606,452,504,529,593,433,480,504,4,0.0,0,0,31,8,51.0
2012210306,573,573,1,0,1,0,0,0,1,0.652,3424,1,1,4.0,0,0,1,577,541,562,578,544,478,496,539,1,-4.0,-5,42,31,8,58.0
2012210307,570,575,1,0,0,1,0,0,0,0.652,3413,1,1,4.0,1,0,0,577,541,562,578,544,478,496,539,1,-7.0,8,39,31,8,15.0
2012210308,527,537,1,0,1,0,0,0,0,0.735,3610,1,1,4.0,0,0,1,570,523,523,565,547,486,487,531,2,-43.0,4,-4,31,8,18.0
2012210309,542,542,1,0,0,0,1,0,1,0.804,3723,1,1,4.0,1,0,0,573,450,517,540,582,430,496,511,3,-31.0,2,11,31,8,27.0
2012210310,553,553,1,0,0,0,1,0,1,0.804,3706,1,1,2.0,0,1,0,573,450,517,540,582,430,496,511,2,-20.0,13,22,31,8,12.0
2012210311,565,565,1,0,0,0,1,0,1,0.752,4123,1,1,6.0,0,1,0,557,509,557,562,540,481,540,546,1,8.0,3,34,31,8,21.0
2012210312,565,565,1,0,0,0,1,0,1,0.8,4201,1,1,1.0,1,0,0,561,541,565,551,551,492,556,556,1,4.0,14,34,31,8,11.0
2012210313,575,575,1,0,1,0,0,0,1,0.766,4202,1,1,4.0,0,1,0,561,514,568,568,551,492,558,558,1,14.0,7,44,31,8,16.0
2012210314,562,572,1,0,0,0,1,0,0,0.766,4206,1,1,5.0,1,0,0,561,514,568,568,551,492,558,558,1,1.0,-6,31,31,8,60.0
2012210315,563,573,1,0,0,1,0,0,0,0.766,4228,1,1,5.0,0,0,1,561,514,568,568,551,492,558,558,1,2.0,-5,32,31,8,58.0
2012210316,547,567,1,0,1,0,0,0,0,0.727,4331,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-24.0,-18,16,31,8,71.0
2012210317,546,566,1,0,0,0,1,0,0,0.727,4308,1,1,5.0,1,0,0,571,523,565,568,520,451,495,510,1,-25.0,-19,15,31,8,73.0
2012210318,557,557,1,0,0,0,1,0,1,0.686,4501,1,1,2.0,0,0,1,544,473,549,557,528,444,531,532,2,13.0,0,26,31,8,51.0
2012210319,550,557,1,0,1,0,0,0,0,0.686,4501,1,1,2.0,0,0,1,544,473,549,557,528,444,531,532,2,6.0,1,19,31,8,37.0
2012210320,538,558,1,0,0,1,0,0,0,0.686,4514,1,1,5.0,0,0,1,544,473,549,557,528,444,531,532,3,-6.0,-11,7,31,8,65.0
2012210321,468,518,1,0,0,0,1,0,0,0.73,5119,1,2,5.0,0,0,1,516,454,460,483,518,445,446,475,5,0.0,0,-63,31,8,51.0
2012210322,516,536,1,0,1,0,0,0,0,0.604,5226,1,1,4.0,0,0,1,539,461,530,531,470,390,455,456,3,-23.0,-14,-15,31,8,67.0
2012210323,536,536,1,0,0,0,1,0,1,0.574,5321,1,1,5.0,0,0,1,520,460,533,535,465,460,298,298,2,16.0,1,5,31,8,37.0
2012210324,517,537,1,0,1,0,0,0,0,0.574,5323,1,1,5.0,0,1,0,520,460,533,535,465,460,298,298,3,-3.0,-16,-14,31,8,68.0
2012210325,471,471,1,0,1,0,0,0,1,0.683,6227,1,1,5.0,1,0,0,533,485,471,504,517,462,460,470,2,-62.0,0,-60,31,8,51.0
2012210326,380,400,1,0,1,0,0,0,0,0.639,6325,1,1,5.0,0,0,1,433,372,390,396,401,355,356,375,3,-53.0,-10,-151,31,8,64.0
2012210327,0,0,1,0,0,0,0,1,1,0.639,6327,1,1,5.0,0,0,1,433,372,390,396,401,355,356,375,4,0.0,0,0,31,8,51.0
2012210328,376,396,1,0,0,0,1,0,0,0.639,6328,1,1,5.0,0,0,1,433,372,390,396,401,355,356,375,3,-57.0,-14,-155,31,8,67.0
2012210329,578,578,0,1,0,0,1,0,1,0.652,3412,1,1,4.0,1,0,0,577,541,562,578,544,478,496,539,1,1.0,0,47,31,8,51.0
2012210330,558,563,0,1,0,0,1,0,0,0.652,3412,1,1,4.0,0,0,1,577,541,562,578,544,478,496,539,2,-19.0,-4,27,31,8,54.0
2012210331,521,531,0,1,0,1,0,0,0,0.86,3509,1,1,3.0,0,1,0,557,466,465,547,546,435,489,528,3,-36.0,56,-10,31,8,3.0
2012210332,541,541,0,1,1,0,0,0,1,0.804,3713,1,1,3.0,0,0,1,573,450,517,540,582,430,496,511,3,-32.0,1,10,31,8,37.0
2012210333,564,564,0,1,0,1,0,0,1,0.752,4116,1,1,4.0,0,0,1,557,509,557,562,540,481,540,546,1,7.0,2,33,31,8,27.0
2012210334,570,570,0,1,0,1,0,0,1,0.766,4206,1,1,5.0,0,1,0,561,514,568,568,551,492,558,558,1,9.0,2,39,31,8,27.0
2012210335,559,569,0,1,1,0,0,0,0,0.766,4228,1,1,5.0,0,0,1,561,514,568,568,551,492,558,558,3,-2.0,-9,28,31,8,62.0
2012210336,546,566,0,1,1,0,0,0,0,0.727,4331,1,1,5.0,0,0,1,571,523,565,568,520,451,495,510,3,-25.0,-19,15,31,8,73.0
2012210337,557,557,0,1,0,1,0,0,1,0.686,4501,1,1,2.0,0,0,1,544,473,549,557,528,444,531,532,3,13.0,0,26,31,8,51.0
2012210339,536,536,0,1,0,1,0,0,1,0.574,5322,1,1,4.0,0,0,1,520,460,533,535,465,460,298,298,2,16.0,1,5,31,8,37.0
2012210340,473,493,0,1,1,0,0,0,0,0.683,6229,1,1,5.0,0,0,1,533,485,471,504,517,462,460,470,3,-60.0,2,-58,31,8,27.0
2012210341,466,496,0,1,1,0,0,0,0,0.747,6401,1,1,3.0,1,0,0,489,453,467,467,440,401,409,409,3,-23.0,-1,-65,31,8,52.0
2012210342,406,406,1,0,0,0,1,0,1,0.5,1101,1,1,0.0,1,0,0,490,345,333,333,460,325,460,460,3,-84.0,73,-103,11,5,3.0
2012210343,502,502,1,0,1,0,0,0,1,0.759,1523,1,1,4.0,1,0,0,492,429,484,493,469,390,437,458,3,10.0,9,-7,11,5,41.0
2012210344,490,500,1,0,1,0,0,0,0,0.759,1523,1,1,4.0,1,0,0,492,429,484,493,469,390,437,458,3,-2.0,6,-19,11,5,56.0
2012210345,516,516,1,0,0,1,0,0,1,0.768,2323,0,1,5.0,0,0,1,526,449,463,499,514,425,434,434,2,-10.0,17,7,11,5,23.0
2012210346,241,335,1,0,0,1,0,0,0,0.883,3212,6,8,3.0,0,1,0,341,311,313,311,340,312,314,314,5,0.0,0,-268,11,5,120.0
2012210347,0,512,1,0,1,0,0,0,0,0.981,3301,1,1,1.0,0,0,1,606,452,504,529,593,433,480,504,4,0.0,0,0,11,5,120.0
2012210348,568,573,1,0,0,0,1,0,0,0.652,3412,1,1,4.0,0,0,1,577,541,562,578,544,478,496,539,1,-9.0,6,59,11,5,56.0
2012210349,569,569,1,0,0,0,1,0,1,0.735,3610,1,1,4.0,1,0,0,570,523,523,565,547,486,487,531,1,-1.0,4,60,11,5,68.0
2012210350,536,546,1,0,0,0,1,0,0,0.804,3707,1,1,3.0,0,1,0,573,450,517,540,582,430,496,511,1,-37.0,19,27,11,5,21.0
2012210351,552,557,1,0,0,0,0,1,0,0.752,4111,1,1,5.0,0,0,1,557,509,557,562,540,481,540,546,2,-5.0,-5,43,11,5,126.0
2012210352,565,565,1,0,0,0,1,0,1,0.8,4201,1,1,1.0,1,0,0,561,541,565,551,551,492,556,556,1,4.0,14,56,11,5,31.0
2012210353,569,569,1,0,1,0,0,0,1,0.766,4211,1,1,4.0,0,0,1,561,514,568,568,551,492,558,558,1,8.0,1,60,11,5,86.0
2012210354,559,569,1,0,1,0,0,0,0,0.766,4228,1,1,5.0,0,0,1,561,514,568,568,551,492,558,558,1,-2.0,-9,50,11,5,135.0
2012210355,570,570,1,0,0,0,1,0,1,0.727,4325,1,1,4.0,0,0,1,571,523,565,568,520,451,495,510,1,-1.0,2,61,11,5,79.0
